control,batch,layers,image_resolution,backend,dtype,device,warmup,repeats,seed,strength,threads,status,stage,host,commit,error,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,process_lifetime_hwm_bytes,throughput_samples_per_second,gradients_finite,mean_forward_seconds,mean_backward_seconds,mean_end_to_end_seconds,true_primal_relative_residual_max,flip_count_sum,minimum_signed_area,all_layer_sample_topology_certified,forward_methods,fallback_forward_layers,max_forward_iterations,max_forward_reported_relative_residual,adjoint_methods,fallback_adjoint_layers,max_adjoint_iterations,max_adjoint_reported_relative_residual,primary_failures,measured_primal_systems,measured_adjoint_systems
25,1,4,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,27917824,33554432,1145610240,1.2392998629480307,True,0.6275769118219614,0.17926777713000774,0.8069072142243385,9.952063207826796e-06,0,0.0005102475855989227,True,unspecified,0,60,9.95609752862947e-06,unspecified,0,59,6.418791599571705e-06,,8,8
25,1,4,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,112393728,134217728,1191555072,1.247983932999516,True,0.6189350243657827,0.18229914084076881,0.8012923672795296,9.963367956574736e-06,0,0.0005102467969688725,True,unspecified,0,60,9.965458048100118e-06,unspecified,0,59,6.442645826609805e-06,,8,8
25,4,1,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,20471808,23068672,1103208448,7.376214366409188,True,0.49385244213044643,0.04835277050733566,0.5422835890203714,9.879438055040045e-06,0,0.000531417889853004,True,unspecified,0,60,9.878970558929723e-06,unspecified,0,59,6.78097057971172e-06,,8,8
25,4,1,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,81183744,102760448,1112334336,6.580192488044695,True,0.5344110317528248,0.07340383902192116,0.6078849527984858,9.991418844603513e-06,0,0.000531417889853004,True,unspecified,0,59,9.983748896047473e-06,unspecified,0,59,6.7763116931018885e-06,,8,8
25,4,2,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,66999808,92274688,1130762240,3.6970833090861928,True,0.9908524211496115,0.09101806581020355,1.0819339640438557,9.92466565200606e-06,0,0.0005314163400100833,True,unspecified,0,60,9.930282431014348e-06,unspecified,0,59,6.727279924234608e-06,,16,16
25,4,2,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,266753536,339738624,1158647808,3.6062080799887797,True,0.9999278001487255,0.1091969646513462,1.109198335558176,9.946398936442147e-06,0,0.0005314140152457023,True,unspecified,0,60,9.958737791748717e-06,unspecified,0,59,6.726560513925506e-06,,16,16
25,4,4,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,106212864,115343360,1137491968,1.8676069437840082,True,1.9304283484816551,0.21128889173269272,2.1417782865464687,9.992237371732317e-06,0,0.0005102467969688725,True,unspecified,0,60,9.982384653994814e-06,unspecified,0,59,6.817711437179241e-06,,32,32
25,4,4,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,411872768,488636416,1183309824,1.8568008236127356,True,1.9270228017121553,0.22715231589972973,2.154242904856801,1.000155169803098e-05,0,0.0005102467969688725,True,unspecified,0,60,9.997097549785394e-06,unspecified,0,59,6.903530902491184e-06,,32,32
25,8,1,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,30056448,35651584,1102036992,8.19710172209097,True,0.9308362230658531,0.04504191316664219,0.9759547058492899,9.838078302184093e-06,0,0.0005187730007811819,True,unspecified,0,60,9.847978617472108e-06,unspecified,0,59,6.968088200665079e-06,,16,16
25,8,1,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,114885632,174063616,1111851008,8.057624048446684,True,0.9187940880656242,0.07395036332309246,0.9928485061973333,9.987954160057776e-06,0,0.0005187730007811819,True,unspecified,0,60,9.987518751586322e-06,unspecified,0,59,6.6978595896216575e-06,,16,16
25,8,2,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,132004352,171966464,1131843584,4.061777812888281,True,1.842982940375805,0.12653308734297752,1.9695808999240398,9.97179859633378e-06,0,0.0005187738159211374,True,unspecified,0,60,9.972088264476042e-06,unspecified,0,59,6.839055913587799e-06,,32,32
25,8,2,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,524958208,744488960,1158037504,4.083262926538064,True,1.8178725913167,0.14123869314789772,1.9592174552381039,9.967117369730672e-06,0,0.000518776261341004,True,unspecified,0,60,9.962082003767136e-06,unspecified,0,59,6.7752625909633934e-06,,32,32
25,8,4,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,205026816,253755392,1138393088,1.9555288678444112,True,3.8658661041408777,0.22502306662499905,4.090964920818806,9.892611168557264e-06,0,0.0005102444310787221,True,unspecified,0,60,9.895114089886192e-06,unspecified,0,59,6.946299890842056e-06,,64,64
25,8,4,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,815035904,1098907648,1184215040,2.029820478989417,True,3.733358647674322,0.2077706903219223,3.941235238686204,1.0013179913687424e-05,0,0.0005102483742289728,True,unspecified,0,60,9.997342203860171e-06,unspecified,0,59,6.859216682642e-06,,64,64
33,1,1,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,14155776,25165824,1105502208,2.9034573803606643,True,0.2704289276152849,0.07391185313463211,0.3444169722497463,9.831009008255604e-06,0,0.0003389353269565021,True,unspecified,0,89,9.83734480541898e-06,unspecified,0,92,6.740958724549273e-06,,2,2
33,1,1,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,55993344,65011712,1118208000,2.9340509193460518,True,0.26647714152932167,0.07428540661931038,0.34082571417093277,9.823471858901924e-06,0,0.00033893740287993523,True,unspecified,0,89,9.828973816183861e-06,unspecified,0,92,7.020667453616625e-06,,2,2
33,1,2,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,18804224,31457280,1171890176,1.4865393449971054,True,0.5382579788565636,0.13438011519610882,0.6727033518254757,9.855954447752879e-06,0,0.0003012369954676908,True,unspecified,0,89,9.847777619143017e-06,unspecified,0,92,7.348819053731859e-06,,4,4
33,1,2,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,75099648,92274688,1161416704,1.490016769994109,True,0.5357054304331541,0.1353638581931591,0.6711333859711885,9.849784174150397e-06,0,0.0003012369954676908,True,unspecified,0,89,9.85448423307389e-06,unspecified,0,92,7.429917332046898e-06,,4,4
33,1,4,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,28237312,35651584,1162956800,0.7217619185313657,True,1.1104772556573153,0.2749589513987303,1.3854984231293201,9.938668224383708e-06,0,0.0002798358066042894,True,unspecified,0,89,9.942150427377783e-06,unspecified,0,93,7.503777396777878e-06,,8,8
33,1,4,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,112713216,134217728,1191772160,0.7166121257784276,True,1.1216207817196846,0.2737714685499668,1.3954550363123417,9.928740938494931e-06,0,0.0002798358066042894,True,unspecified,0,89,9.915861483023036e-06,unspecified,0,93,7.581825684610521e-06,,8,8
33,4,1,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,20638720,23068672,1105739776,4.0270890985217305,True,0.9011226650327444,0.09207473136484623,0.9932732805609703,9.91180261918514e-06,0,0.0003127888979364002,True,unspecified,0,89,9.91690467344597e-06,unspecified,0,92,7.680192538828123e-06,,8,8
33,4,1,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,81350656,102760448,1113432064,4.116191058364292,True,0.8816897533833981,0.09000426158308983,0.9717721901834011,9.935303925399419e-06,0,0.00031279078006019034,True,unspecified,0,89,9.933589353749994e-06,unspecified,0,92,7.714719686191529e-06,,8,8
33,4,2,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,67303936,92274688,1133842432,2.086478326708707,True,1.7636094260960817,0.15343132615089417,1.9171059429645538,9.925765543478274e-06,0,0.0003012200567209522,True,unspecified,0,89,9.93676803773269e-06,unspecified,0,92,7.606120561831631e-06,,16,16
33,4,2,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,267057664,339738624,1160138752,2.06660441618625,True,1.780192645266652,0.1552805993705988,1.9355421718209982,9.948347974159748e-06,0,0.00030122017234379683,True,unspecified,0,89,9.944184057530947e-06,unspecified,0,92,7.594290309498319e-06,,16,16
33,4,4,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,106821120,115343360,1141354496,1.0518078769158008,True,3.4860539603978395,0.3168566320091486,3.80297589302063,9.992704082703463e-06,0,0.0002798358066042894,True,unspecified,0,90,9.983356903831009e-06,unspecified,0,93,7.78173762228107e-06,,32,32
33,4,4,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,412481024,490733568,1185701888,1.018390783309897,True,3.6197258103638887,0.307968033477664,3.927765319123864,9.944531554643145e-06,0,0.0002798358066042894,True,unspecified,0,90,9.937751201505307e-06,unspecified,0,93,7.854526302253362e-06,,32,32
33,8,1,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,30332928,37748736,1105768448,4.4348261555767365,True,1.696665721014142,0.10716025158762932,1.8039038553833961,9.924525859153489e-06,0,0.0003119096105876906,True,unspecified,0,89,9.923690413415898e-06,unspecified,0,92,7.57030329623376e-06,,16,16
33,8,1,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,115162112,174063616,1115086848,4.412261727821133,True,1.7030761651694775,0.10994848608970642,1.8131290692836046,9.894101091081422e-06,0,0.0003119096105876906,True,unspecified,0,89,9.891678928397596e-06,unspecified,0,92,7.694786290812772e-06,,16,16
33,8,2,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,132497920,171966464,1134800896,2.2187271635961543,True,3.4349852316081524,0.1706159096211195,3.605670914053917,9.907068981509202e-06,0,0.0003012201338028486,True,unspecified,0,90,9.897415111481678e-06,unspecified,0,92,7.606395229231566e-06,,32,32
33,8,2,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,525451776,746586112,1160458240,2.2521512147201688,True,3.36683277413249,0.18521846272051334,3.5521593522280455,9.950878393749374e-06,0,0.0003012200759914263,True,unspecified,0,89,9.961327123164665e-06,unspecified,0,92,7.596795967401704e-06,,32,32
33,8,4,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,206013952,253755392,1139650560,1.1240289065765545,True,6.822611879557371,0.29456879012286663,7.117254683747888,9.895288032417581e-06,0,0.0002798358066042894,True,unspecified,0,90,9.888739441521466e-06,unspecified,0,93,7.872959940868896e-06,,64,64
33,8,4,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,816023040,1098907648,1184268288,1.1443133803963588,True,6.668291136622429,0.32269485108554363,6.991091895848513,9.938518928458662e-06,0,0.0002798358066042894,True,unspecified,0,90,9.925512131303549e-06,unspecified,0,93,7.932830158097204e-06,,64,64
49,1,1,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,14394880,25165824,1112133632,1.400146352821849,True,0.5649899337440729,0.1491450723260641,0.7142110522836447,9.471600832765093e-06,0,0.00013689832212171408,True,unspecified,0,143,9.473687896388583e-06,unspecified,0,160,9.582282473274972e-06,,2,2
49,1,1,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,56232448,65011712,1148153856,1.4160734143204161,True,0.5837117098271847,0.12239137291908264,0.7061780765652657,9.476426188870355e-06,0,0.00013689829726826146,True,unspecified,0,143,9.4731321951258e-06,unspecified,0,160,9.79768628894817e-06,,2,2
49,1,2,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,19261952,31457280,1140412416,0.6798559811501952,True,1.1773861479014158,0.29345034062862396,1.470899760723114,9.567236463708789e-06,0,0.0001368982599880825,True,unspecified,0,144,9.568590940034483e-06,unspecified,0,160,9.68275071500102e-06,,4,4
49,1,2,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,75557376,92274688,1165156352,0.6887698449189225,True,1.1666741203516722,0.28512739576399326,1.45186379365623,9.59303889987154e-06,0,0.00013689827241480883,True,unspecified,0,144,9.589886758476496e-06,unspecified,0,160,9.866133041214198e-06,,4,4
49,1,4,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,29152768,35651584,1183297536,0.3691504166080597,True,2.2244948484003544,0.4843596201390028,2.708922853693366,9.856548849546374e-06,0,0.0001346179701773314,True,unspecified,0,144,9.85014412435703e-06,unspecified,0,160,9.882855010800995e-06,,8,8
49,1,4,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,113628672,136314880,1211252736,0.3691531066802293,True,2.1971907895058393,0.511646019294858,2.7089031133800745,9.860176480808849e-06,0,0.0001346187090671696,True,unspecified,0,144,9.861046237347182e-06,unspecified,0,160,9.94035326584708e-06,,8,8
49,4,1,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,21114368,25165824,1106944000,1.9317101207754843,True,1.9208612442016602,0.1497757900506258,2.0707040652632713,9.942062186283967e-06,0,0.00013540376044574005,True,unspecified,0,144,9.945050805981737e-06,unspecified,0,160,9.936283277056646e-06,,8,8
49,4,1,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,81826304,104857600,1118085120,1.9270127094809553,True,1.9197233896702528,0.15595793537795544,2.0757517479360104,9.969753272943808e-06,0,0.00013540336012951543,True,unspecified,0,144,9.971935469366144e-06,unspecified,0,161,9.767823939910159e-06,,8,8
49,4,2,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,68171264,94371840,1137577984,0.9576697639366727,True,3.92556050978601,0.25117448903620243,4.176805147901177,1.000546795567457e-05,0,0.00013373039127273406,True,unspecified,0,144,9.997856068366673e-06,unspecified,0,160,9.963872798834927e-06,,16,16
49,4,2,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,267924992,341835776,1163579392,0.9563665584348078,True,3.9097169805318117,0.2727069389075041,4.182496726512909,9.973182074564604e-06,0,0.0001337312254428004,True,unspecified,0,144,9.968035556084942e-06,unspecified,0,160,9.906700142892078e-06,,16,16
49,4,4,256,symmetric,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,"matrix-free symmetric CG did not converge: iterations=161, max_relative_residual=1.000e-05",,,1146609664,,,,,,,,,,,,,,,,,,,,
49,4,4,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,414215680,492830720,1188478976,0.5021313504497069,True,7.468990983441472,0.49697817489504814,7.9660431407392025,9.964121546488021e-06,0,0.00012408716567957568,True,unspecified,0,144,9.958235750673339e-06,unspecified,0,161,9.928845429385547e-06,,32,32
49,8,1,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,31120384,39845888,1108611072,2.0635025356879777,True,3.7230231519788504,0.15380162186920643,3.8769034016877413,9.94001027456677e-06,0,0.00011218366129384116,True,unspecified,0,144,9.941595635609701e-06,unspecified,0,161,9.975070497603156e-06,,16,16
49,8,1,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,115949568,178257920,1118646272,1.9793622981352323,True,3.8844032790511847,0.1571978870779276,4.041705759242177,1.0005649911699122e-05,0,0.00011218366129384116,True,unspecified,0,144,9.991272236220539e-06,unspecified,0,161,9.944882549461909e-06,,16,16
49,8,2,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,133904896,174063616,1136885760,1.0597889492382824,True,7.296912033110857,0.25168798118829727,7.54867278598249,9.99031864971764e-06,0,0.00011218366129384116,True,unspecified,0,144,9.992100785893854e-06,unspecified,0,161,9.874822353594936e-06,,32,32
49,8,2,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,526858752,748683264,1163759616,1.0630335671705458,True,7.250797199085355,0.27471922524273396,7.525632536038756,1.0004070993591825e-05,0,0.00011218366129384116,True,unspecified,0,144,9.99107760435436e-06,unspecified,0,162,9.884292921924498e-06,,32,32
49,8,4,256,symmetric,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,"matrix-free symmetric CG did not converge: iterations=161, max_relative_residual=1.000e-05",,,1148071936,,,,,,,,,,,,,,,,,,,,
49,8,4,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,818836992,1105199104,1191583744,0.5260353252856261,True,14.697153739631176,0.510845709592104,15.208104124292731,1.0006976307234497e-05,0,0.00011218366129384116,True,unspecified,0,144,9.99799794954015e-06,unspecified,0,162,9.991264960262924e-06,,64,64
